source_mat_id,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,depth,samp_size,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_dur,samp_deposit_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orchid,ship_date
EMO BON EMT21 Wa 220225  20um (2),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-02-25T09:30+01:00,EMT21 Wa 220225,Jose González,https://orcid.org/0000-0003-1576-9819,flood_tide,1,0.25,0,20-2000,2000,10.0,N,Plankton net (20um),WaSOP 2,Horizontal tow (50m),,2022-02-25,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220225  20um (3),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-02-25T09:30+01:00,EMT21 Wa 220225,Jose González,https://orcid.org/0000-0003-1576-9819,flood_tide,1,0.25,0,20-2000,2000,10.0,N,Plankton net (20um),WaSOP 2,Horizontal tow (50m),,2022-02-25,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220225  20um (4),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-02-25T09:30+01:00,EMT21 Wa 220225,Jose González,https://orcid.org/0000-0003-1576-9819,flood_tide,1,0.25,0,20-2000,2000,10.0,N,Plankton net (20um),WaSOP 2,Horizontal tow (50m),,2022-02-25,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220225  20um (BLANK),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-02-25T09:30+01:00,EMT21 Wa 220225,Jose González,https://orcid.org/0000-0003-1576-9819,flood_tide,-,0.25,0,20-2000,2000,10.0,N,-,WaSOP 2,-,,2022-02-25,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220420 3um (1),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20T09:30+02:00,EMT21 Wa 220420,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,2022-04-20,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220420  3um (2),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20T09:30+02:00,EMT21 Wa 220420,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,2022-04-20,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220420  3um (3),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20T09:30+02:00,EMT21 Wa 220420,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,2022-04-20,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220420  3um (4),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20T09:30+02:00,EMT21 Wa 220420,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,2022-04-20,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220420  3µm (BLANK),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20T09:30+02:00,EMT21 Wa 220420,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,-,5.0,0,3-200,200,3.0,N,-,WaSOP 1,-,,2022-04-20,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220420  0.2um (1),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20T09:30+02:00,EMT21 Wa 220420,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,2022-04-20,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220420  0.2um (2),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20T09:30+02:00,EMT21 Wa 220420,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,2022-04-20,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220420  0.2um (3),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20T09:30+02:00,EMT21 Wa 220420,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,2022-04-20,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220420  0.2um (4),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20T09:30+02:00,EMT21 Wa 220420,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,2022-04-20,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220420  0.2µm (BLANK),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20T09:30+02:00,EMT21 Wa 220420,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,-,5.0,0,0.2-3,200,0.2,N,-,WaSOP 1,-,,2022-04-20,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220420  20um (1),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20T09:30+02:00,EMT21 Wa 220420,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,0.25,0,20-2000,2000,10.0,N,Plankton net (20um),WaSOP 2,Horizontal tow (50m),,2022-04-20,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220420  20um (2),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20T09:30+02:00,EMT21 Wa 220420,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,0.25,0,20-2000,2000,10.0,N,Plankton net (20um),WaSOP 2,Horizontal tow (50m),,2022-04-20,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220420  20um (3),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20T09:30+02:00,EMT21 Wa 220420,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,0.25,0,20-2000,2000,10.0,N,Plankton net (20um),WaSOP 2,Horizontal tow (50m),,2022-04-20,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220420  20um (4),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20T09:30+02:00,EMT21 Wa 220420,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,0.25,0,20-2000,2000,10.0,N,Plankton net (20um),WaSOP 2,Horizontal tow (50m),,2022-04-20,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220420  20um (BLANK),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-04-20T09:30+02:00,EMT21 Wa 220420,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,-,0.25,0,20-2000,2000,10.0,N,-,WaSOP 2,-,,2022-04-20,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220621 3um (1),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-21T10:00+02:00,EMT21 Wa 220621,Jose González,https://orcid.org/0000-0003-1576-9819,high_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,2022-06-21,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220621  3um (2),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-21T10:00+02:00,EMT21 Wa 220621,Jose González,https://orcid.org/0000-0003-1576-9819,high_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,2022-06-21,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220621  3um (3),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-21T10:00+02:00,EMT21 Wa 220621,Jose González,https://orcid.org/0000-0003-1576-9819,high_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,2022-06-21,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220621  3um (4),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-21T10:00+02:00,EMT21 Wa 220621,Jose González,https://orcid.org/0000-0003-1576-9819,high_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,2022-06-21,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220621  3µm (BLANK),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-21T10:00+02:00,EMT21 Wa 220621,Jose González,https://orcid.org/0000-0003-1576-9819,high_tide,-,5.0,0,3-200,200,3.0,N,-,WaSOP 1,-,,2022-06-21,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220621  0.2um (1),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-21T10:00+02:00,EMT21 Wa 220621,Jose González,https://orcid.org/0000-0003-1576-9819,high_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,2022-06-21,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220621  0.2um (2),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-21T10:00+02:00,EMT21 Wa 220621,Jose González,https://orcid.org/0000-0003-1576-9819,high_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,2022-06-21,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220621  0.2um (3),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-21T10:00+02:00,EMT21 Wa 220621,Jose González,https://orcid.org/0000-0003-1576-9819,high_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,2022-06-21,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220621  0.2um (4),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-21T10:00+02:00,EMT21 Wa 220621,Jose González,https://orcid.org/0000-0003-1576-9819,high_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,2022-06-21,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
"EMO BON EMT21 Wa 220621  0,2µm (BLANK)",metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-21T10:00+02:00,EMT21 Wa 220621,Jose González,https://orcid.org/0000-0003-1576-9819,high_tide,-,5.0,0,0.2-3,200,0.2,N,-,WaSOP 1,-,,2022-06-21,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220621  20um (1),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-21T10:00+02:00,EMT21 Wa 220621,Jose González,https://orcid.org/0000-0003-1576-9819,high_tide,1,0.25,0,20-2000,2000,10.0,N,Plankton net (20um),WaSOP 2,Horizontal tow (50m),,2022-06-21,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220621  20um (2),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-21T10:00+02:00,EMT21 Wa 220621,Jose González,https://orcid.org/0000-0003-1576-9819,high_tide,1,0.25,0,20-2000,2000,10.0,N,Plankton net (20um),WaSOP 2,Horizontal tow (50m),,2022-06-21,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220621  20um (3),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-21T10:00+02:00,EMT21 Wa 220621,Jose González,https://orcid.org/0000-0003-1576-9819,high_tide,1,0.25,0,20-2000,2000,10.0,N,Plankton net (20um),WaSOP 2,Horizontal tow (50m),,2022-06-21,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220621  20um (4),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-21T10:00+02:00,EMT21 Wa 220621,Jose González,https://orcid.org/0000-0003-1576-9819,high_tide,1,0.25,0,20-2000,2000,10.0,N,Plankton net (20um),WaSOP 2,Horizontal tow (50m),,2022-06-21,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220621  20um (BLANK),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-06-21T10:00+02:00,EMT21 Wa 220621,Jose González,https://orcid.org/0000-0003-1576-9819,high_tide,-,0.25,0,20-2000,2000,10.0,N,-,WaSOP 2,-,,2022-06-21,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220824 3um (1),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T10:00+02:00,EMT21 Wa 220824,Jose González,https://orcid.org/0000-0003-1576-9819,low_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,2022-08-24,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220824  3um (2),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T10:00+02:00,EMT21 Wa 220824,Jose González,https://orcid.org/0000-0003-1576-9819,low_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,2022-08-24,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220824  3um (3),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T10:00+02:00,EMT21 Wa 220824,Jose González,https://orcid.org/0000-0003-1576-9819,low_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,2022-08-24,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220824 3um (4),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T10:00+02:00,EMT21 Wa 220824,Jose González,https://orcid.org/0000-0003-1576-9819,low_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,2022-08-24,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220824  3µm (BLANK),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T10:00+02:00,EMT21 Wa 220824,Jose González,https://orcid.org/0000-0003-1576-9819,low_tide,-,5.0,0,3-200,200,3.0,N,-,WaSOP 1,-,,2022-08-24,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220824  0.2um (1),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T10:00+02:00,EMT21 Wa 220824,Jose González,https://orcid.org/0000-0003-1576-9819,low_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,2022-08-24,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220824  0.2um (2),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T10:00+02:00,EMT21 Wa 220824,Jose González,https://orcid.org/0000-0003-1576-9819,low_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,2022-08-24,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220824  0.2um (3),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T10:00+02:00,EMT21 Wa 220824,Jose González,https://orcid.org/0000-0003-1576-9819,low_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,2022-08-24,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 220824  0.2um (4),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T10:00+02:00,EMT21 Wa 220824,Jose González,https://orcid.org/0000-0003-1576-9819,low_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,2022-08-24,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
"EMO BON EMT21 Wa 220824  0,2µm (BLANK)",metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T10:00+02:00,EMT21 Wa 220824,Jose González,https://orcid.org/0000-0003-1576-9819,low_tide,-,5.0,0,0.2-3,200,0.2,N,-,WaSOP 1,-,,2022-08-24,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 221028 3um (1),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T09:15+02:00,EMT21 Wa 221028,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,,cryopreservation room,-80.0,Jose González,https://orcid.org/0000-0003-1576-9819,,,
EMO BON EMT21 Wa 221028 3um (2),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T09:15+02:00,EMT21 Wa 221028,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221028  3um (3),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T09:15+02:00,EMT21 Wa 221028,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221028 3um (4),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T09:15+02:00,EMT21 Wa 221028,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221028  3µm (BLANK),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T09:15+02:00,EMT21 Wa 221028,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,-,5.0,0,3-200,200,3.0,N,-,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221028  0.2um (1),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T09:15+02:00,EMT21 Wa 221028,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221028  0.2um (2),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T09:15+02:00,EMT21 Wa 221028,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221028  0.2um (3),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T09:15+02:00,EMT21 Wa 221028,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221028  0.2um (4),metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T09:15+02:00,EMT21 Wa 221028,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,,,,,,,,
"EMO BON EMT21 Wa 221028  0,2µm (BLANK)",metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2022-08-24T09:15+02:00,EMT21 Wa 221028,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,-,5.0,0,0.2-3,200,0.2,N,-,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221214 3um (1),,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,EMT21 Wa 221214,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221214 3um (2),,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,EMT21 Wa 221214,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221214  3um (3),,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,EMT21 Wa 221214,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221214 3um (4),,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,EMT21 Wa 221214,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,3-200,200,3.0,Y,Niskin,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221214  3µm (BLANK),,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,EMT21 Wa 221214,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,-,5.0,0,3-200,200,3.0,N,-,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221214  0.2um (1),,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,EMT21 Wa 221214,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221214  0.2um (2),,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,EMT21 Wa 221214,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221214  0.2um (3),,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,EMT21 Wa 221214,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,,,,,,,,
EMO BON EMT21 Wa 221214  0.2um (4),,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,EMT21 Wa 221214,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,1,5.0,0,0.2-3,200,0.2,Y,Niskin,WaSOP 1,-,,,,,,,,,
"EMO BON EMT21 Wa 221214  0,2µm (BLANK)",,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,EMT21 Wa 221214,Jose González,https://orcid.org/0000-0003-1576-9819,ebb_tide,-,5.0,0,0.2-3,200,0.2,N,-,WaSOP 1,-,,,,,,,,,
